% Model:              outside_in_originalconfiguration_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               May 14 2026, 16:22
% Dimension:          2
% Nodes:              241
% Expressions:        21
% Description:        Molar concentration, is
% Length unit:        mm
% r                       z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=0.5     is (mol/m^3) @ t=1       is (mol/m^3) @ t=1.5     is (mol/m^3) @ t=2       is (mol/m^3) @ t=2.5     is (mol/m^3) @ t=3       is (mol/m^3) @ t=3.5     is (mol/m^3) @ t=4       is (mol/m^3) @ t=4.5     is (mol/m^3) @ t=5       is (mol/m^3) @ t=5.5     is (mol/m^3) @ t=6       is (mol/m^3) @ t=6.5     is (mol/m^3) @ t=7       is (mol/m^3) @ t=7.5     is (mol/m^3) @ t=8       is (mol/m^3) @ t=8.5     is (mol/m^3) @ t=9       is (mol/m^3) @ t=9.5     is (mol/m^3) @ t=10
0.1498125                 19.5                     8.053389607015004E-11    0.004662400386036105     0.00398083124744452      0.003686049170389026     0.0035127473226744506    0.003401747770474007     0.0033338455905705406    0.0032990902675078125    0.003284942575797925     0.0032812623126388866    0.003281619668298142     0.003282813241031082     0.0032836925953708095    0.0032841176617295453    0.003284251176091741     0.0032842577643743005    0.003284235393232185     0.0032842206411226793    0.003284216673506437     0.0032842178106758948    0.003284219461927222
0.15                      19.5                     9.411466351685325E-11    0.004742826594054856     0.00404961522006615      0.0037497524806477224    0.0035734687692987976    0.003460575917082909     0.0033915268053629996    0.0033561938982160323    0.0033418175713396943    0.0033380815844960957    0.0033384472034764467    0.003339660661360782     0.0033405541713430603    0.003340985783937126     0.0033411211604086745    0.003341127793691041     0.003341105099436634     0.0033410901163414735    0.003341086080810596     0.003341087248429202     0.0033410889384953226
0.14924999999999997       19.5                     2.4893791899117743E-11   0.004330381393211769     0.003697320090391825     0.003423519025831559     0.0032625576341348255    0.0031594700277217704    0.00309641304340337      0.003064141830548751     0.003051008230259289     0.003047593490751494     0.003047926341777215     0.003049034659436114     0.003049850955256282     0.003050245423415536     0.0030503692440220333    0.003050375318443494     0.0030503545729773035    0.003050340883964504     0.0030503371922165888    0.0030503382579456085    0.0030503397980560514
0.149034375               19.5                     2.1009710479207605E-11   0.004237357108854736     0.0036177667002125374    0.003349842638455607     0.003192330859951576     0.0030914341671065197    0.003029704822819508     0.002998102518197354     0.002985233910405142     0.0029818838797244624    0.0029822072425822856    0.0029832925450497256    0.002984092438578106     0.0029844793121238788    0.002984600967134735     0.0029846069873075854    0.00298458661652893      0.00298457319534067      0.0029845695825382007    0.00298457061355955      0.002984572108750352
0.1483875                 19.5                     5.103894416323888E-12    0.003861632928341233     0.003296958270867603     0.0030527801246671184    0.0029092344455664684    0.002817292547971658     0.0027610474660875375    0.0027322573198427817    0.002720536990241669     0.002717487768914088     0.002717783484083452     0.002718772267528257     0.002719500752575939     0.0027198529643341655    0.0027199636292787217    0.0027199690653851014    0.0027199505379624967    0.0027199383206991563    0.002719935019607783     0.002719935970808564     0.0027199373407431923
0.14813953125             19.5                     4.2480058922859445E-12   0.0037541819167042053    0.003205071717215637     0.0029676820030293113    0.0028281219608163374    0.00273871280082506      0.0026840034106389186    0.002655987701666482     0.002644574630184395     0.0026416007154244276    0.0026418856265787807    0.0026428477943905918    0.002643557269914425     0.0026439006589041867    0.002644008796069578     0.002644014164352713     0.002643996071997144     0.0026439841655346435    0.0026439809563539667    0.002643981868682867     0.0026439831867062845
0.14739562499999997       19.5                     7.481175209140293E-13    0.003340495471886447     0.002851883290448555     0.0026406428885104253    0.00251646150055711      0.002436913900148723     0.002388244902679149     0.0023633272924017093    0.0023531797812499497    0.0023505376919716416    0.0023507923251980564    0.0023516481373426455    0.0023522788984035093    0.002352584052323361     0.002352680045922942     0.002352684768035859     0.002352668713490589     0.0023526581333507945    0.002352655265900622     0.00235265609304953      0.0023526572743378374
0.1471104609375           19.5                     6.140823559530112E-13    0.0032171500777785035    0.0027464082133100433    0.002542959701935343     0.002423354985627043     0.0023467180626856026    0.002299815457183936     0.0022757898159733313    0.002265996975256857     0.0022634422849289173    0.002263684779800726     0.002264509987213061     0.0022651188187247876    0.0022654137596193023    0.002265506806697539     0.002265511441604204     0.0022654958907344473    0.002265485669869495     0.002265482908838777     0.002265483693664618     0.002265484815334607
0.14625496875             19.5                     6.75114132463198E-14     0.0027778805187707377    0.0023714257341957       0.002195749193689589     0.002092475840027589     0.0020263129699045626    0.0019858271294741865    0.001965093862643564     0.0019566467829328603    0.001954445405604613     0.0019546560167508185    0.0019553681506102585    0.0019558932614578105    0.0019561474867053324    0.0019562275654106944    0.001956231512627308     0.001956218139698461     0.00195620932679424      0.0019562069257374557    0.001956207625624435     0.001956208604039962
0.14592703007812496       19.5                     5.452663429474487E-14    0.0026383412462958793    0.0022521053402259046    0.0020852421593608016    0.0019871482453774443    0.001924282838495479     0.0018858003483227127    0.0018660804289157644    0.0018580374210398574    0.0018559363054860443    0.0018561335659215774    0.0018568110008393812    0.001857311143650791     0.0018575536915507117    0.0018576303715830001    0.001857634205278319     0.001857621409355086     0.0018576130066010445    0.001857610726466413     0.0018576113825483262    0.0018576122934665506
0.1449432140625           19.5                     1.8689648162799318E-15   0.0021933442328318617    0.0018722986342238341    0.0017335767969390403    0.0016520289933552076    0.0015997773860040732    0.001567798911169785     0.0015514178977239597    0.0015447408603127444    0.0015429989999969937    0.0015431643510042563    0.0015437270291776815    0.0015441421736109274    0.001544343305709084     0.001544406735107222     0.001544409875708713     0.001544399307720204     0.0015443923279000959    0.0015443904075751799    0.0015443909876914981    0.0015443917561664194
0.14402650805090447       19.5                     1.4683940805657097E-15   0.001838959020442564     0.0015692704484323871    0.0014529233632056683    0.001384537960409212     0.0013406823198902054    0.0013138153976800736    0.001300028355473024     0.001294391163854729     0.0012929106019691308    0.0012930439403293918    0.0012935180936436983    0.0012938690975403835    0.0012940399629974052    0.0012940944110853276    0.0012940972104199505    0.0012940881569547679    0.0012940822188188669    0.0012940805996152366    0.0012940811121460543    0.001294081700669169
0.14127640326212637       19.5                     -2.464295877136423E-16   9.737134962908239E-4     8.310965119301254E-4     7.69501035056611E-4      7.332940937335919E-4     7.100898902636301E-4     6.958859238534634E-4     6.886082788515632E-4     6.856401668884102E-4     6.848648750179057E-4     6.849380707323548E-4     6.851880175107929E-4     6.853727199840267E-4     6.854622309009472E-4     6.854903339577503E-4     6.854917555724641E-4     6.854871871559748E-4     6.854840085015791E-4     6.854830249589951E-4     6.854834590183055E-4     6.854838089420433E-4
0.13887496359920304       19.5                     -1.9939588402027503E-16  5.66163152094696E-4      4.8299008117402934E-4    4.471556177289537E-4     4.2609806500079763E-4    4.1258794199940883E-4    4.043063101941811E-4     4.000520667196665E-4     3.9830909987373717E-4    3.97849223881675E-4      3.978894174191882E-4     3.9803617235017465E-4    3.9814430981880333E-4    3.981974011145626E-4     3.982149531325986E-4     3.982154144741726E-4     3.982122853117538E-4     3.982111273914854E-4     3.9821043816536274E-4    3.9821005140353743E-4    3.9821082164401706E-4
0.13167073647992034       19.5                     4.607577797313917E-17    4.9101700858333245E-5    4.193560735046614E-5     3.882932838151289E-5     3.700371917659891E-5     3.583908464052486E-5     3.5128809182977615E-5    3.47668653510469E-5      3.462083868225618E-5     3.4583468823314484E-5    3.458763399776458E-5     3.460034966375051E-5     3.460870634374344E-5     3.461308367406132E-5     3.4615127968129765E-5    3.461466061892834E-5     3.461400431889774E-5     3.461471677093647E-5     3.461452615222578E-5     3.461376993475075E-5     3.461450161889173E-5
0.1122105231640827        19.5                     -1.3522537968235283E-17  3.016514581677639E-6     2.5728204525849942E-6    2.381461506960749E-6     2.2693564552927557E-6    2.197762813406277E-6     2.1540139178055085E-6    2.131573935277562E-6     2.1227302543254193E-6    2.120452532832752E-6     2.120412429077558E-6     2.1213363098313034E-6    2.1221559018810034E-6    2.122077847487633E-6     2.122087114121822E-6     2.1225503629477485E-6    2.1223016578941944E-6    2.12194909688104E-6      2.1224496594029717E-6    2.1224248812298705E-6    2.1219594175587138E-6
