% Model:              outside_in_adjustedconfiguration_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 23 2026, 17:00
% Dimension:          2
% Nodes:              241
% Expressions:        2
% Description:        Molar concentration, is
% Length unit:        mm
% r                       z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=5
1.5724614015572205        19.5                     -1.3066172713147335E-4   0.03467611825613581
1.5731100371559377        19.5                     1.2463954902772797E-4    0.034847319623452874
1.5700358654767999        19.5                     1.6627479272936552E-5    0.03403405284953124
1.5706422440431043        19.5                     -2.0190411699189607E-5   0.03419458494095562
1.5694018588478946        19.5                     1.1902937906584117E-5    0.03386570146817432
1.5675000000000003        19.5                     -2.273239175198316E-6    0.03336354500099774
1.566865992847226         19.5                     -1.6273572067972866E-6   0.0331946716675012
1.5649641334318067        19.5                     3.103677111249399E-7     0.032693845870784125
1.5643577547632133        19.5                     2.2338145072962034E-7    0.032531838050979284
1.5625385969811125        19.5                     -3.7548720055712935E-8   0.03205406899816611
1.559943901813426         19.5                     5.7199580581492196E-9    0.03137055629665492
1.5605925370328488        19.5                     -5.098036382524503E-9    0.03154439375309119
1.5586631462230485        19.5                     5.244448123985146E-10    0.03103351924544788
1.5589833381842382        19.5                     1.8238950512648127E-9    0.031119539992824408
1.5585409187562789        19.5                     4.511621156401251E-10    0.031000646301990932
1.5581742381250003        19.5                     2.346115892008716E-10    0.030904922180982404
1.5581305129687506        19.5                     2.1973665257552535E-10   0.030893157375903015
1.5579993375000003        19.5                     1.7708260257463308E-10   0.03085892645969237
1.5579613156250003        19.5                     1.670162450660779E-10    0.030848694093622283
1.55784725                19.5                     1.3904280429861666E-10   0.030818933774246552
1.5578141875000002        19.5                     1.3193905038045983E-10   0.030810034475044972
1.5577150000000002        19.5                     1.1306148302670642E-10   0.03078416024954995
1.55768625                19.5                     1.0785580143773097E-10   0.030776420525845494
1.5575999999999997        19.5                     9.482371461734066E-11    0.030753924465298833
1.557575                  19.5                     9.087938446920348E-11    0.030747193360920744
1.6773749999999998        19.5                     0.09999999999999959      0.09402391291062401
1.6775                    19.5                     0.09999999999999978      0.09409194768791096
1.6770000000000003        19.5                     0.099999999999999        0.09380823793377477
1.6768562500000002        19.5                     0.09999999999999798      0.09372997382740807
1.676425                  19.5                     0.09999999999999491      0.09348186351588658
1.6762596875              19.5                     0.09999999999998738      0.09339182781503468
1.67576375                19.5                     0.09999999999996476      0.09310639039676528
1.675573640625            19.5                     0.09999999999987702      0.09300280691249199
1.6750033125              19.5                     0.09999999999961384      0.0926744086493694
1.67478468671875          19.5                     0.09999999999751939      0.092555231322859
1.6741288093750002        19.5                     0.09999999999123746      0.09217738274699643
1.6735176720308471        19.5                     0.10000000000216569      0.09184391979151048
1.6716842687948734        19.5                     0.10000000003494303      0.09078663716256345
1.670083309060964         19.5                     0.10000000000138336      0.08991079490233264
1.6652804913692898        19.5                     0.09999999990072647      0.08713393736557754
1.652307014088366         19.5                     0.10000000028388023      0.07969400978356678
1.6555501903416283        19.5                     0.10000000018807463      0.08147873223664256
1.6401793328264136        19.5                     0.09999999891592709      0.0726946595062578
1.6432112261331755        19.5                     0.0999999992579727       0.07437644342381215
1.6275000000000002        19.5                     0.10000000402426718      0.06533587409570175
1.63700929712075          19.5                     0.10000000019318492      0.07092165107549733
1.6148126919673413        19.5                     0.099999984788923        0.05793546812481288
1.6179838974723664        19.5                     0.0999999895988321       0.05972493241189959
1.6026827587118708        19.5                     0.1000000588553146       0.05083079985677973
1.6057149163222832        19.5                     0.10000004033457983      0.052557493416718774
1.5929559090338248        19.5                     0.0999998524085831       0.045073085446578585
1.5897134691353776        19.5                     0.09999978357792817      0.043208633283733616
1.584915091053034         19.5                     0.10000086987858936      0.040367666914352424
1.583314710015963         19.5                     0.10000123193419616      0.03944019621566705
1.580871190625            19.5                     0.09998965855310175      0.037999976120531506
1.582703691723168         19.5                     0.099998338941412        0.0390847949449617
1.5806525648437497        19.5                     0.09992816350003449      0.03787263403229374
1.5799966875              19.5                     0.09974367953073016      0.037484395338490586
1.5798065781249997        19.5                     0.09928772860753975      0.03737358647123398
1.5792362500000001        19.5                     0.09791987589102025      0.03703600848595723
1.5790709375              19.5                     0.09592173448324107      0.03693959479327302
1.578575                  19.5                     0.08992731028454909      0.0366460659414546
1.5784312499999997        19.5                     0.08456765234101482      0.036562183826287876
1.578                     19.5                     0.06848867858874717      0.03630695531695138
1.5778750000000001        19.5                     0.06023079534897584      0.03623398088772012
1.7998468750000005        19.5                     0.10000000000000002      0.09999839226949797
1.8000000000000005        19.5                     0.10000000000000002      0.09999839228784797
1.7993875000000004        19.5                     0.10000000000000002      0.09999839220419082
1.7992114062500002        19.5                     0.10000000000000002      0.09999839202641758
1.7986831250000006        19.5                     0.10000000000000002      0.09999839141437114
1.7984806171875003        19.5                     0.10000000000000002      0.0999983907616557
1.7978730937500003        19.5                     0.10000000000000002      0.0999983886054213
1.7976402097656252        19.5                     0.10000000000000002      0.09999838685473061
1.7969415578125008        19.5                     0.10000000000000002      0.09999838146941958
1.7966737412304694        19.5                     0.10000000000000002      0.09999837747520346
1.7958702914843756        19.5                     0.10000000000000002      0.09999836616076882
1.7927154070037759        19.5                     0.10000000000000002      0.09999827595309065
1.7950804634695694        19.5                     0.10000000000000002      0.09999833599054295
1.7836108025159674        19.5                     0.1                      0.09999733305108673
1.790432932538668         19.5                     0.1                      0.09999801565357058
1.7800147408439726        19.5                     0.1                      0.09999647539825413
1.7692244443104195        19.5                     0.1                      0.0999937526342922
1.7655057894777708        19.5                     0.1                      0.09999203621626254
1.7543411367909214        19.5                     0.1                      0.09998509896262517
1.750448082904385         19.5                     0.1                      0.09997323220609608
1.73875                   19.5                     0.1                      0.0999382504144123
1.723153759910616         19.5                     0.1                      0.09986469233767432
1.7270470968028           19.5                     0.1                      0.09988229028193477
1.708271082837026         19.5                     0.1                      0.09927617495249239
1.7119875871077177        19.5                     0.1                      0.09941949101993194
1.693889915999399         19.5                     0.10000000000000002      0.0977910497638434
1.69748213947995          19.5                     0.1                      0.09815513614580537
1.6870720294794734        19.5                     0.10000000000000002      0.09647226121816599
1.6847846979824317        19.5                     0.10000000000000002      0.09606658707395564
1.6816297085156247        19.5                     0.10000000000000002      0.0952636328494881
1.6839940212518067        19.5                     0.10000000000000002      0.0959076941176929
1.6813618919335933        19.5                     0.10000000000000002      0.0952063241877033
1.6805584421874997        19.5                     0.10000000000000002      0.09496809083178614
1.680325558203125         19.5                     0.10000000000000002      0.09491663650371718
1.6796269062499996        19.5                     0.10000000000000002      0.09470488040487836
1.6794243984374997        19.5                     0.1                      0.09465908340534125
1.678816875               19.5                     0.1                      0.09447277124857006
1.67864078125             19.5                     0.09999999999999998      0.09443236206038158
1.6781125                 19.5                     0.09999999999999995      0.09426940625129955
1.6779593749999997        19.5                     0.09999999999999991      0.0942340287182225
