% Model:              inside_out_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 23 2026, 15:43
% Dimension:          2
% Nodes:              671
% Expressions:        2
% Description:        Molar concentration, is
% Length unit:        mm
% R                       Z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=1
1.8000000000000003        15                       2.2664820679823267E-181  -1.8817696075380676E-18
1.7996940000000001        15                       2.6014858247337755E-181  -1.8816345304924686E-18
1.79951805                15                       2.8819603375982075E-181  -1.881354807276333E-18
1.7993421                 15                       3.9591556665662857E-181  -1.8811455994578466E-18
1.7991397575000003        15                       4.69920370486819E-181    -1.880572032557267E-18
1.7989374150000002        15                       7.541783140511216E-181   -1.8801430026923206E-18
1.7987047211250002        15                       9.482716074723864E-181   -1.8791510708226348E-18
1.7984720272500003        15                       1.6939333869857037E-180  -1.8784089966589497E-18
1.7982044292937502        15                       2.2553568670442793E-180  -1.8768299843599415E-18
1.7979368313375002        15                       4.41273011406262E-180    -1.875648517598448E-18
1.7969888804832794        15                       2.8364492470700742E-179  -1.8687114034065992E-18
1.7974462322819145        15                       1.0588494075032925E-179  -1.8715349123925563E-18
1.7960852113370929        15                       -6.852363085339113E-179  -1.8570676970369457E-18
1.7951496946672594        15                       -3.189886252937439E-178  -1.8481149754303283E-18
1.791982307909954         15                       1.4720364604941483E-177  -1.790243609150249E-18
1.7935427692650596        15                       1.720843041295144E-178   -1.8144551444942737E-18
1.7888324643229392        15                       -2.3695117335741208E-178 -1.6778265045291432E-18
1.7856358796648901        15                       -4.738404380229498E-177  -1.5925070582977772E-18
1.781322329256267         15                       1.0183865369460516E-177  -1.342813644057713E-18
1.777008351603413         15                       1.6184115172823E-176     -1.1552184078821443E-18
1.7713926981199486        15                       -3.453733044437627E-177  -6.752845628846574E-19
1.7657765942878658        15                       -5.52433537223152E-176   -3.1425538808437203E-19
1.7614684197021901        15                       2.6912834753427605E-176  1.6512511781267383E-19
1.7571600000000003        15                       2.4360244192291765E-175  5.259363375570596E-19
1.7541000000000002        15                       -1.49197014294174E-175   9.225012578646051E-19
1.7510400000000002        15                       -1.1855075990822591E-174 1.2209712370609956E-18
1.74798                   15                       4.887231554040354E-175   1.6632105085974499E-18
1.74492                   15                       4.9055272845367745E-174  1.9959727476146717E-18
1.74186                   15                       -1.974106273022247E-174  2.4838054416175093E-18
1.7388                    15                       -2.0120364755204974E-173 2.850693842727311E-18
1.7357399999999998        15                       8.08852454465687E-174    3.384769699194859E-18
1.7326800000000002        15                       8.248109276918135E-173   3.786145868269705E-18
1.7296200000000002        15                       -3.317020975104362E-173  4.367901103967876E-18
1.72656                   15                       -3.3810778008396E-172    4.80469520847367E-18
1.7235                    15                       1.3603716107809444E-172  5.436402595608801E-18
1.72044                   15                       1.3859608427096485E-171  5.91014852426659E-18
1.71738                   15                       -5.57926166960468E-172   6.594964344416548E-18
1.7143199999999998        15                       -5.681233468609989E-171  7.107831054036478E-18
1.71126                   15                       2.2882569145047956E-171  7.849841333218162E-18
1.7082000000000002        15                       2.328789962285658E-170   8.404662090383552E-18
1.7051400000000003        15                       -9.38516587592158E-171   9.208930296633891E-18
1.7020800000000003        15                       -9.545838803235117E-170  9.809231313892224E-18
1.6990200000000006        15                       3.849360176773153E-170   1.0681849456430444E-17
1.6959600000000008        15                       3.9128576409515293E-169  1.1331879190300773E-17
1.6929000000000007        15                       -1.5788646161291058E-169 1.228002400382697E-17
1.6898400000000005        15                       -1.6038740396201291E-168 1.298478412810731E-17
1.6867800000000006        15                       6.476066610281995E-169   1.4016779758346006E-17
1.6837200000000005        15                       6.574198489332198E-168   1.4782058550753727E-17
1.6806600000000005        15                       -2.65636730049791E-168   1.5907446875981534E-17
1.6776000000000004        15                       -2.6947085227038527E-167 1.673985545594542E-17
1.6745400000000004        15                       1.0896215473096738E-167  1.796947487870447E-17
1.6714800000000005        15                       1.1045294383651102E-166  1.8876486402947014E-17
1.6684200000000007        15                       -4.469658262005369E-167  2.0222559617888917E-17
