% Model:              outside_in_originalconfiguration_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               May 14 2026, 16:22
% Dimension:          2
% Nodes:              241
% Expressions:        21
% Description:        Molar concentration, is
% Length unit:        mm
% r                       z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=0.5     is (mol/m^3) @ t=1       is (mol/m^3) @ t=1.5     is (mol/m^3) @ t=2       is (mol/m^3) @ t=2.5     is (mol/m^3) @ t=3       is (mol/m^3) @ t=3.5     is (mol/m^3) @ t=4       is (mol/m^3) @ t=4.5     is (mol/m^3) @ t=5       is (mol/m^3) @ t=5.5     is (mol/m^3) @ t=6       is (mol/m^3) @ t=6.5     is (mol/m^3) @ t=7       is (mol/m^3) @ t=7.5     is (mol/m^3) @ t=8       is (mol/m^3) @ t=8.5     is (mol/m^3) @ t=9       is (mol/m^3) @ t=9.5     is (mol/m^3) @ t=10
0.149625                  5                        4.51439774148043E-11     0.014959633738753635     0.012776438138821983     0.011968835298978641     0.011649087422141872     0.011486692473985597     0.011388317878995764     0.01138033392186069      0.011411266636028016     0.011360497754848238     0.011315244357494203     0.011395464833030559     0.01139191718646684      0.011341209868123845     0.01136041009595223      0.011399893928845807     0.011382549618185227     0.011344971561166567     0.011374279063822372     0.011395953174929325     0.011361682325425587
0.15                      5                        7.154927709725154E-11    0.015120326168858163     0.012913615644212836     0.012099601251583884     0.011778052716461842     0.011615102620155532     0.011516559731288699     0.011508400382575747     0.011539212591680162     0.01148868865398648      0.01144353640634894      0.01152336995579539      0.01151998052505289      0.01146945958787228      0.011488500813871351     0.011527866403850614     0.0115106449896699       0.011473200555983176     0.011502339262626976     0.011523945166729587     0.011489855990328061
0.14924999999999997       5                        1.8731300080706378E-11   0.014798787775092458     0.012639309510388587     0.011838467711754251     0.011520728323254969     0.01135897692351831      0.011260822981112332     0.011253036990730894     0.011284054970443522     0.011233023262804072     0.011187739356170201     0.011268310218258755     0.011264578786411695     0.011213714170981765     0.011233094807125608     0.011272658693368538     0.011255156755145879     0.011217516797504407     0.011247010188588456     0.011268657257073204     0.011234240149933794
0.14881875                5                        1.1266315817882885E-11   0.014613072577254254     0.012480830829904924     0.011687422387088333     0.011371781779403276     0.011210681110571209     0.011112721364969463     0.011105133918221521     0.011136298356120147     0.011084992552790805     0.011039574971886935     0.011120595357753876     0.011116687407373392     0.011065603747302434     0.011085161677160515     0.0111248682648715       0.01110723862676381      0.011069430387094757     0.011099104742366667     0.011120853915534957     0.011086229805459098
0.1483875                 5                        3.799087168806452E-12    0.014427182348307283     0.012322411760281888     0.01153683530650471      0.011223533571530057     0.011063185985854077     0.010965480515096666     0.010958118471404717     0.010989391124458162     0.010937785779134266     0.010892315280401533     0.010973750477612801     0.010969634792873134     0.010918362414283615     0.01093812247262576      0.010977930937490546     0.010960130533201964     0.010922234622938419     0.010952115460992277     0.010973853996256895     0.010939057457442255
0.14789156250000005       5                        2.174999291667153E-12    0.014212624563291247     0.012139401491512557     0.011362476411986174     0.011051637801553924     0.010892063818625407     0.010794579561288905     0.010787432165767127     0.010818893558955895     0.01076700094749181      0.010721327975758666     0.010803283103777081     0.010798986869584578     0.01074745244590839      0.010767395278303386     0.010807385426833639     0.010789480429533427     0.010751351813475309     0.010781398795198979     0.010803321281369092     0.010768296759734102
0.14739562499999997       5                        5.503784069063947E-13    0.013997868588312413     0.01195646756606902      0.011188642055347964     0.010880544093181701     0.01072186237315034      0.010624667252191947     0.010617767647833572     0.01064938112942252      0.010597158327171383     0.01055137267606441      0.010633829834794401     0.010629312254175273     0.010577540996099278     0.010597695594197794     0.01063783023843912      0.010619762779592224     0.010581486933612747     0.01061174611744949      0.01063371627487084      0.010598484600545417
0.146825296875            5                        2.9972702469768667E-13   0.01375017507383148      0.011745300992577916     0.010987592329492035     0.010682408740393019     0.010524662606653844     0.01042771392568008      0.010421028307953684     0.010452901023917958     0.010400412666436765     0.010354289571844484     0.010437343793610606     0.01043267208361218      0.010380579950466146     0.0104008955713469       0.010441275894956319     0.010423181443405923     0.010384555296089403     0.010414912096332298     0.010437236659900446     0.010401767597659088
0.14625496875             5                        4.898440324393573E-14    0.01350225988209541      0.011534239042977557     0.010787140184242029     0.010485191978991963     0.010328519169075902     0.01023189193133858      0.010225462998395319     0.010257569129936717     0.01020473659138696      0.01015837159884075      0.010242050643254773     0.010237167247039703     0.010184761937872825     0.01020527277995003      0.01024587759819696      0.010227672202678392     0.01018877711740938      0.010219320351053798     0.010241830246171296     0.010206106048957947
0.14559909140625          5                        2.5158312555049937E-14   0.013216689121237805     0.011290918389696505     0.01055571668040519      0.010257248196148198     0.010101729143619613     0.010005365911338264     0.009999116534753192     0.010031599964900346     0.00997859183483497      0.009931637989809554     0.010015993750297589     0.010011041494935518     0.009958232311533486     0.00997883044881495      0.010019787034867786     0.010001731840476705     0.009962276956756378     0.00999274956266261      0.0100159416213246       0.009979995623005883
0.1449432140625           5                        1.3222529215261798E-15   0.012930875946721779     0.011047752805131468     0.010324971987251241     0.010030354891809506     0.009876149630719953     0.009780130088123205     0.009774117718650504     0.009806980577877001     0.009753650341324006     0.009706201928027921     0.009791360443426858     0.00978625185684854      0.009733006438461944     0.009753732815667446     0.009795058392163455     0.009777024826506739     0.00973706962553539      0.009767641788815229     0.009791300472136825     0.009755031312865996
0.14135838494141006       5                        -1.582218384782923E-16   0.011371866044162442     0.00972187417910985      0.009068639628896369     0.008795701385899066     0.008649355875601762     0.008554529080285289     0.00854853146540775      0.00858502013278515      0.008532202630960651     0.008478251033087109     0.008567880523807518     0.008563911260177439     0.008507507565323029     0.008527126237965659     0.008571888130052763     0.00855719984740688      0.008511437309842693     0.008539433701787242     0.008570785008851764     0.008533321013154484
