% Model:              outside_in_adjustedconfiguration_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 23 2026, 16:59
% Dimension:          2
% Nodes:              121
% Expressions:        2
% Description:        Molar concentration, is
% Length unit:        mm
% r                       z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=5
0.02553700019053564       10                       1.198833141718698E-43    -1.7611576126999782E-17
0.015649987380418326      10                       -4.810721327750199E-44   -3.075946770487615E-17
0.010501258796874953      10                       1.6367530419292236E-44   -3.6654075545818796E-17
0.007777181562499966      10                       -3.336864976378911E-45   -3.9173758369393674E-17
0.005408418749999976      10                       5.939988916718823E-46    -4.080471993888932E-17
0.003348624999999985      10                       -8.830323932735098E-47   -4.1771003807586227E-17
0.0015574999999999931     10                       1.0582321937891594E-47   -4.2259018353138826E-17
0                         10                       -1.1522793428002815E-48  -4.243200190956112E-17
1.5774000000000001        10                       0.03268814793879588      0.061596583600031916
1.5775000000000001        10                       0.03542228714486138      0.06161286108930388
1.577285                  10                       0.02910034319772501      0.061577862966064156
1.5771527500000002        10                       0.025235199105657136     0.06155633222482917
1.5770006624999997        10                       0.0212020006402132       0.061531569210936665
1.5768257618749997        10                       0.017142950745160198     0.061503088224593404
1.5763087020071966        10                       0.008460380450646671     0.06141886768637328
1.5748109243363442        10                       4.0585051975142866E-4    0.06117471847930739
1.5724622934691956        10                       -6.131733848178634E-5    0.06079131599739279
1.5700362835492216        10                       9.499389450531547E-6     0.060394565316165424
1.5675000000000001        10                       -1.5572298253465012E-6   0.05997899997007559
1.5649640311796011        10                       2.573773303264822E-7     0.059562686418288435
1.5625382089111006        10                       -4.018271444655609E-8    0.05916370450864876
1.5601896956916597        10                       6.555401469345121E-9     0.05877673698729039
1.5586913899401795        10                       -2.3713638803456863E-10  0.05852949813975698
1.5581742381250003        10                       -9.189662940196157E-11   0.058444096337721116
1.5579993375000003        10                       -6.669210992869302E-11   0.05841520586746287
1.55784725                10                       -5.0132754660696865E-11  0.05839008059586692
1.5577150000000002        10                       -3.8764429497557386E-11  0.05836823017137668
1.5575999999999999        10                       -3.0644967095550225E-11  0.058349228015814755
1.6770000000000003        10                       0.09999999999999891      0.09650571997554507
1.6775                    10                       0.09999999999999977      0.09667574746455526
1.676425                  10                       0.09999999999999444      0.09631012533922406
1.67576375                10                       0.09999999999996144      0.09608510809843386
1.6750033125              10                       0.0999999999995773       0.09582622787201822
1.6741288093750002        10                       0.09999999999038599      0.0955283694696445
1.6715433044152956        10                       0.10000000003664046      0.09464682280511182
1.6640532361065605        10                       0.0999999998998798       0.09208527094215083
1.652310236124907         10                       0.1000000003098368       0.08804581364084652
1.6401805952718582        10                       0.09999999886116757      0.083842908248059
1.6275000000000002        10                       0.10000000421645484      0.07941551042454516
1.614820155839798         10                       0.09999998406032123      0.07495350218641082
1.6026910448069764        10                       0.10000006165976012      0.07065214691110154
1.5909484789239607        10                       0.09999976229612063      0.06645651830774411
1.5834569499172475        10                       0.10000115461064692      0.06376345247906762
1.5808711906250004        10                       0.09998997589608322      0.0628309384791187
1.5799966875000002        10                       0.09974363395181914      0.0625152147828031
1.5792362500000001        10                       0.09791934135613158      0.06224052935313673
1.578575                  10                       0.08992431770614213      0.06200156416139968
1.578                     10                       0.06847689638931093      0.06179368638675236
1.7993875000000004        10                       0.10000000000000002      0.09999993811275372
1.8000000000000005        10                       0.10000000000000002      0.09999993811502984
1.7986831250000006        10                       0.10000000000000002      0.09999993808073954
1.7978730937500003        10                       0.10000000000000002      0.09999993795587699
1.7969415578125008        10                       0.10000000000000002      0.09999993761266568
1.7958702914843756        10                       0.10000000000000002      0.09999993679060028
1.7927027287162933        10                       0.10000000000000002      0.09999993023490268
1.7835255606285736        10                       0.10000000000000002      0.09999987366092723
1.7691409040962687        10                       0.10000000000000002      0.09999922917888249
1.7542827587116963        10                       0.10000000000000002      0.09999750001054705
1.73875                   10                       0.10000000000000002      0.09999494852246389
1.723217242219627         10                       0.10000000000000002      0.09993710333324278
1.7083590964037947        10                       0.10000000000000002      0.09981969781301014
1.6939744393714269        10                       0.10000000000000002      0.09887722656981175
1.6847972712837076        10                       0.10000000000000002      0.09775847569478652
1.6816297085156247        10                       0.10000000000000002      0.0973008566450269
1.6805584421874997        10                       0.10000000000000002      0.09714080565429001
1.6796269062499998        10                       0.10000000000000002      0.0970001219862266
1.678816875               10                       0.09999999999999999      0.09687695089993646
1.6781125                 10                       0.09999999999999994      0.09676942343322209
