% Model:              outside_in_adjustedconfiguration_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 23 2026, 16:59
% Dimension:          2
% Nodes:              241
% Expressions:        2
% Description:        Molar concentration, is
% Length unit:        mm
% r                       z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=5
1.55672125                5                        -1.2008282628501484E-11  0.06251206261910416
1.5575                    5                        -2.4961952598088004E-11  0.06262907710906644
1.5559424999999998        5                        9.41643163813727E-13     0.06239426089381431
1.5550469375              5                        4.3552561196153385E-13   0.06225954993636934
1.5541513749999998        5                        -7.039279519123818E-14   0.062123931279357815
1.5531214781249998        5                        -3.138736670637546E-14   0.06196882620703544
1.5520915812499998        5                        7.601664065794242E-15    0.061812674445619525
1.55090719984375          5                        3.284968593379545E-15    0.06163406084899473
1.5497228184375           5                        -1.0302128645965285E-15  0.061454240302529384
1.5483607798203125        5                        -4.520944363909165E-16   0.06124852157672498
1.5469987412031252        5                        1.2792163381385525E-16   0.06104141132931071
1.5417440851421604        5                        -2.1691282946433638E-17  0.06024340820292738
1.5443197930137487        5                        5.392237578030744E-17    0.06063597016846985
1.5318498217490792        5                        4.156749394568041E-18    0.05873455574445767
1.5367960054183942        5                        -8.791037246949322E-18   0.059491424065653886
1.5147242786625799        5                        -7.972715648557619E-19   0.0561073532431436
1.52222737476836          5                        1.773537153341906E-18    0.05726203798069827
1.4984210912534344        5                        -3.3801816931266236E-19  0.05358193538837365
1.4843497189710306        5                        1.7616290463979714E-19   0.051413502354992494
1.4624060523640012        5                        6.962095818228961E-20    0.04801290672439089
1.4404608816885147        5                        -4.191238973640544E-20   0.044627871859847956
1.4110714880814859        5                        -1.4921642691813915E-20  0.040178207401402495
1.3816775793944642        5                        1.3239325774649556E-20   0.03574599554100158
1.33945                   5                        -4.088278648865994E-21   0.02969346737546321
1.3605631353316754        5                        4.3900993141534815E-21   0.032724912404453875
1.3238750000000001        5                        -1.434417188454108E-21   0.027594496029178257
1.3083000000000002        5                        1.1042766739089647E-21   0.025492715486706716
1.2927250000000001        5                        3.8734302054939534E-22   0.023529708554041177
1.27715                   5                        -2.9836804202992547E-22  0.02157032610832147
1.261575                  5                        -1.0461373075514609E-22  0.01976503666938313
1.246                     5                        8.064367107473872E-23    0.01796847638070612
1.2304249999999999        5                        2.825963669939182E-23    0.016337703584518398
1.21485                   5                        -2.180413164519729E-23   0.014719768716520035
1.199275                  5                        -7.635549610696214E-24   0.013274396588214719
1.1837                    5                        5.89746114325223E-24     0.011845215336050898
1.1681249999999999        5                        2.0635799929750476E-24   0.01058973314716747
1.15255                   5                        -1.5957206076188915E-24  0.009353064474557447
1.1369749999999998        5                        -5.578550543706258E-25   0.008285526615597671
1.1213999999999997        5                        4.319388698576165E-25    0.007238598210741061
1.1058249999999998        5                        1.508525597293297E-25    0.006351035510558677
1.0902499999999997        5                        -1.169688425454858E-25   0.005484953881868484
1.0746749999999994        5                        -4.0806364040292947E-26  0.00476422392744457
1.0590999999999995        5                        3.168911301997385E-26    0.004064895793716095
1.0435249999999998        5                        1.1042317298588402E-26   0.0034938932926582
1.0279499999999997        5                        -8.589191896169328E-27   0.002943329387079741
1.0123749999999996        5                        -2.989258669381507E-27   0.0025024169300820118
0.9967999999999998        5                        2.329207408077529E-27    0.002080247031873899
