% Model:              inside_out_baseline_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               May 28 2026, 21:50
% Dimension:          2
% Nodes:              151
% Expressions:        21
% Description:        Pressure
% Length unit:        mm
% R                       Z                        p (Pa) @ t=0             p (Pa) @ t=0.5           p (Pa) @ t=1             p (Pa) @ t=1.5           p (Pa) @ t=2             p (Pa) @ t=2.5           p (Pa) @ t=3             p (Pa) @ t=3.5           p (Pa) @ t=4             p (Pa) @ t=4.5           p (Pa) @ t=5             p (Pa) @ t=5.5           p (Pa) @ t=6             p (Pa) @ t=6.5           p (Pa) @ t=7             p (Pa) @ t=7.5           p (Pa) @ t=8             p (Pa) @ t=8.5           p (Pa) @ t=9             p (Pa) @ t=9.5           p (Pa) @ t=10
0                         10.8                     265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465       265.54416602475465
0                         10.666666666666666       269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508        269.3910444754508
0                         10.533333333333331       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523       273.23764602884523
0                         10.400000000000002       277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191        277.0901786285191
0                         10.266666666666666       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756       280.94263496482756
0                         10.133333333333335       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455       284.78950947427455
0                         10                       288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071        288.6360763655071
0                         9.866666666666667        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825        292.4886053466825
0                         9.733333333333334        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441        296.3410509064441
0                         9.6                      300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865         300.187948767865
0                         9.466666666666669        304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872          304.03451037872
0                         9.333333333333334        307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944       307.88709048234944
0                         9.200000000000001        311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745       311.73947194605745
0                         9.066666666666666        315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203       315.58645530186203
0                         8.933333333333334        319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283       319.43288484679283
0                         8.8                      323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743        323.2855668073743
0                         8.666666666666668        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807        327.1378266211807
0                         8.533333333333333        330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986       330.98459564745986
0                         8.4                      334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504        334.8312090915504
0                         8.266666666666666        338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957       338.68378395397957
0                         8.133333333333333        342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844       342.53624860168844
0                         8                        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964        346.3830826198964
0                         7.866666666666666        350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423       350.22967764600423
0                         7.733333333333333        354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386       354.08217476565386
0                         7.6                      357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239        357.9346265257239
0                         7.466666666666667        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202        361.7814982826202
0                         7.333333333333333        365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757       365.62811804935757
0                         7.199999999999999        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495        369.4806338514495
0                         7.0666666666666655       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726       373.33308981140726
0                         6.9333333333333345       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624       377.17994846856624
0                         6.800000000000001        381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153       381.02652687320153
0                         6.666666666666665        384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223       384.87903481424223
0                         6.533333333333334        388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263       388.73150941529263
0                         6.4                      392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513       392.57840479764513
0                         6.2666666666666675       396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333        396.4249708229333
0                         6.133333333333333        400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644       400.27749094847644
0                         6                        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532        404.1299522454532
0                         5.866666666666668        407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464       407.97680505931464
0                         5.733333333333333        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534        411.8233922667534
0                         5.6000000000000005       415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452        415.6759168641452
0                         5.466666666666668        419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327       419.52838287320327
0                         5.333333333333333        423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495       423.37526819517495
0                         5.200000000000001        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148        427.2218535095148
0                         5.066666666666667        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788        431.0743811744788
0                         4.933333333333334        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108        434.9268397113108
0                         4.8                      438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504       438.77370729098504
0                         4.666666666666667        442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752         442.620300854752
0                         4.533333333333333        446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507         446.472830154507
0                         4.4                      450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374       450.32529449117374
0                         4.266666666666667        454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894       454.17217535291894
0                         4.133333333333333        458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618         458.018770413618
0                         4                        461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085       461.87129759861085
0                         3.8666666666666667       465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772        465.7237603610772
0                         3.7333333333333334       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727       469.57062222135727
0                         3.5999999999999996       473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164        473.4171778915164
0                         3.4666666666666672       477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117        477.2696934523117
0                         3.3333333333333326       481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294         481.122185815294
0                         3.2                      484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103        484.9690764367103
0                         3.0666666666666664       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766       488.81567277486766
0                         2.933333333333334        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044        492.6681695018044
0                         2.8000000000000003       496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487        496.5206593543487
0                         2.6666666666666665       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044       500.36744635503044
0                         2.5333333333333337       504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406        504.2141559533406
0                         2.4                      508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039        508.0665202895039
0                         2.2666666666666666       511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132        511.9192570971132
0                         2.1333333333333333       515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417        515.7657464911417
0                         2                        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313        519.6129368913313
0                         1.8666666666666667       523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937        523.4645192883937
0                         1.7333333333333336       527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963        527.3184258515963
0                         1.6                      531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403        531.1630614803403
0                         1.466666666666667        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016        535.0130900151016
0                         1.3333333333333333       538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216         538.860375156216
0                         1.2                      542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548        542.7209084999548
0                         1.0666666666666667       546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629        546.5554046605629
0                         0.9333333333333333       550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969        550.4208758566969
0                         0.8                      554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275        554.2448018810275
0                         0.6666666666666666       558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277        558.1400265294277
